locus	mu	sd	n
chr20-19644040-19644140	1.4572048868449858	0.41618208352569924	150
chr20-19905360-19905400	1.3907155657018389	0.2786049924872968	150
chr20-20317874-20318321	1.3905199435027225	0.2811819287303103	150
chr20-20409368-20409418	1.3890945026206731	0.276090876858147	150
chr20-2058292-2058322	1.389799508383934	0.27888375837620966	150
chr20-21184744-21184772	1.389799508383934	0.27888375837620966	150
chr20-21965814-21965854	1.389799508383934	0.27888375837620966	150
chr20-22618800-22618858	1.389799508383934	0.27888375837620966	150
chr20-2264919-2265049	1.3944646018117752	0.2812501339872069	150
chr20-2351185-2351210	1.3890945026206731	0.276090876858147	150
chr20-23541550-23541798	1.3917801221088795	0.27972259316948533	150
chr20-24341343-24341410	1.390144949755896	0.2794507948305276	150
chr20-24510604-24510672	1.3890945026206731	0.276090876858147	150
chr20-24668028-24668074	1.3904493646158633	0.2793416296556143	150
chr20-26106730-26106782	1.3904493646158633	0.2793416296556143	150
chr20-268803-268838	1.3904493646158633	0.2793416296556143	150
chr20-29426640-29426687	1.390144949755896	0.2794507948305276	150
chr20-30050394-30050422	1.3953308875711805	0.29167220578241276	150
chr20-30050928-30050958	1.3942130938695334	0.2831324301937114	150
chr20-3011322-3011349	1.3904493646158633	0.2793416296556143	150
chr20-30165729-30165768	1.391493303498422	0.2816667025209547	150
chr20-30278955-30278991	1.390144949755896	0.2794507948305276	150
chr20-30297643-30297669	1.3904493646158633	0.2793416296556143	150
chr20-3035369-3035397	1.390144949755896	0.2794507948305276	150
chr20-30704627-30704691	1.3904493646158633	0.2793416296556143	150
chr20-30763120-30763174	1.3910061881322093	0.2767762610206646	150
chr20-30865501-30865547	1.3907155657018389	0.2786049924872968	150
chr20-30907364-30907405	1.3890945026206731	0.276090876858147	150
chr20-31082056-31082085	1.3894094427730124	0.2775710989487154	150
chr20-31336507-31336532	1.3897995083839343	0.27888375837620977	150
chr20-31662455-31662764	1.390144949755896	0.2794507948305276	150
chr20-32044569-32044598	1.389799508383934	0.27888375837620966	150
chr20-32082079-32082105	1.3904493646158633	0.2793416296556143	150
chr20-32090896-32090921	1.3890945026206731	0.276090876858147	150
chr20-323246-323279	1.390144949755896	0.2794507948305276	150
chr20-32352367-32352396	1.3890945026206731	0.276090876858147	150
chr20-32457717-32457744	1.3907155657018389	0.2786049924872968	150
chr20-32614180-32614226	1.389799508383934	0.27888375837620966	150
chr20-32815938-32815998	1.4081928683919553	0.3228450477528083	150
chr20-32963502-32963537	1.3907155657018389	0.2786049924872968	150
chr20-33042622-33042651	1.390144949755896	0.2794507948305276	150
chr20-33091658-33091704	1.3890945026206731	0.276090876858147	150
chr20-33116116-33116149	1.3904493646158633	0.2793416296556143	150
chr20-331290-331327	1.390144949755896	0.2794507948305276	150
chr20-33208603-33208646	1.3904493646158633	0.2793416296556143	150
chr20-33238489-33238535	1.3915838220598569	0.28298226304438806	150
chr20-3375584-3375632	1.3904493646158633	0.2793416296556143	150
chr20-33766310-33766336	1.389799508383934	0.27888375837620966	150
chr20-33853978-33854005	1.390144949755896	0.2794507948305276	150
chr20-33865571-33865622	1.3907155657018389	0.2786049924872968	150
chr20-33865658-33865683	1.3907155657018389	0.2786049924872968	150
chr20-3394212-3394265	1.3907155657018389	0.2786049924872968	150
chr20-34023248-34023278	1.389799508383934	0.27888375837620966	150
chr20-34177163-34177203	1.3907155657018389	0.2786049924872968	150
chr20-34301588-34301619	1.390144949755896	0.2794507948305276	150
chr20-34792393-34792419	1.3907155657018389	0.2786049924872968	150
chr20-35095315-35095467	1.3890945026206731	0.276090876858147	150
chr20-35153619-35153657	1.3904493646158633	0.2793416296556143	150
chr20-35237559-35237659	1.3959286763311394	0.276090876858147	150
chr20-35279084-35279109	1.3894094427730124	0.2775710989487154	150
chr20-35604110-35604169	1.3926865876948782	0.28549280420836504	150
chr20-35996916-35996973	1.6543943127174854	0.7203813918047131	150
chr20-36078591-36079028	1.3924333399561344	0.28669395963568217	150
chr20-36307797-36307844	1.3912308826414297	0.28241059787650097	150
chr20-36593925-36593960	1.3907155657018389	0.2786049924872968	150
chr20-36822965-36823038	1.4196764967235054	0.33797333310156946	150
chr20-36942093-36943319	1.3952392410004977	0.28510530023362907	150
chr20-37070068-37070093	1.3890945026206731	0.276090876858147	150
chr20-37281977-37282031	1.3904493646158633	0.2793416296556143	150
chr20-37418248-37418273	1.3907155657018389	0.2786049924872968	150
chr20-37430876-37430909	1.3909457241252854	0.27727295063084845	150
chr20-37584101-37584128	1.3909457241252854	0.27727295063084845	150
chr20-37600628-37600669	1.3904493646158633	0.2793416296556143	150
chr20-37665369-37665395	1.3894094427730124	0.2775710989487154	150
chr20-37935659-37935687	1.3914933034984223	0.28166670252095477	150
chr20-38056663-38056710	1.3890945026206731	0.276090876858147	150
chr20-38131529-38131573	1.390144949755896	0.2794507948305276	150
chr20-38301232-38301280	1.3909244610772278	0.28251446377424	150
chr20-38713154-38713183	1.392436487367092	0.2801818417161096	150
chr20-38821646-38821702	1.3904493646158633	0.2793416296556143	150
chr20-39637481-39637508	1.3907155657018389	0.2786049924872968	150
chr20-39790851-39790895	1.390144949755896	0.2794507948305276	150
chr20-40048194-40048231	1.3904493646158633	0.2793416296556143	150
chr20-40132716-40132743	1.392436487367092	0.2801818417161096	150
chr20-4014726-4014758	1.3910061881322093	0.2767762610206646	150
chr20-40336005-40336320	1.3904493646158633	0.2793416296556143	150
chr20-4057895-4057923	1.3894094427730124	0.2775710989487154	150
chr20-4099179-4099447	1.3928058688006535	0.2878608204424078	150
chr20-41564342-41564381	1.3912308826414295	0.28241059787650086	150
chr20-4196394-4196420	1.389799508383934	0.27888375837620966	150
chr20-42041549-42041580	1.3915838220598569	0.28298226304438806	150
chr20-42529025-42529056	1.389799508383934	0.27888375837620966	150
chr20-42676481-42676529	1.393304890871581	0.28570310646936636	150
chr20-43015928-43015953	1.3907155657018389	0.2786049924872968	150
chr20-43135225-43135251	1.390144949755896	0.2794507948305276	150
chr20-43691630-43691660	1.3921336259411363	0.2802913352497164	150
chr20-43745624-43745650	1.390144949755896	0.2794507948305276	150
chr20-43941898-43942105	1.3923721497802872	0.2807612212860049	150
chr20-4397877-4397915	1.3909457241252854	0.27727295063084845	150
chr20-44020992-44021022	1.3904493646158633	0.2793416296556143	150
chr20-44025198-44025223	1.3890945026206731	0.276090876858147	150
chr20-44651578-44651670	1.390144949755896	0.2794507948305276	150
chr20-45039834-45039878	1.3929207130427197	0.28424125932978306	150
chr20-45127812-45127840	1.3904493646158633	0.2793416296556143	150
chr20-4553749-4553806	1.3904493646158633	0.2793416296556143	150
chr20-46016318-46016347	1.3894094427730124	0.2775710989487154	150
chr20-46019069-46019098	1.3904493646158633	0.2793416296556143	150
chr20-46133747-46133773	1.389799508383934	0.27888375837620966	150
chr20-46186976-46187005	1.3909457241252854	0.27727295063084845	150
chr20-46425067-46425118	1.392854853110488	0.2833687742278909	150
chr20-4652386-4652425	1.3910061881322093	0.2767762610206646	150
chr20-465710-465754	1.389799508383934	0.27888375837620966	150
chr20-46656523-46656555	1.3894094427730124	0.2775710989487154	150
chr20-47078489-47078677	1.3937879068685521	0.2890887654628469	150
chr20-47513649-47513849	1.3912479695729838	0.28301694178824127	150
chr20-47664067-47664129	1.3897995083839343	0.27888375837620977	150
chr20-47669884-47669912	1.3890945026206731	0.276090876858147	150
chr20-47702099-47702126	1.390144949755896	0.2794507948305276	150
chr20-47741735-47741761	1.3904493646158633	0.2793416296556143	150
chr20-47812072-47812098	1.390144949755896	0.2794507948305276	150
chr20-47947487-47947555	1.3904493646158633	0.2793416296556143	150
chr20-47957681-47957729	1.390144949755896	0.2794507948305276	150
chr20-48152978-48153018	1.3910061881322096	0.27677626102066466	150
chr20-48227122-48227148	1.3904493646158633	0.2793416296556143	150
chr20-48336290-48336334	1.3894094427730124	0.2775710989487154	150
chr20-48366929-48366979	1.3910061881322093	0.2767762610206646	150
chr20-48500726-48500874	1.392807819975848	0.28275446269784243	150
chr20-48564306-48564346	1.3997591406290029	0.30250874430619745	150
chr20-48625401-48625427	1.389799508383934	0.27888375837620966	150
chr20-48772777-48772803	1.3909457241252854	0.27727295063084845	150
chr20-48875017-48875058	1.3910061881322096	0.27677626102066466	150
chr20-48965140-48965171	1.3907155657018389	0.2786049924872968	150
chr20-49141106-49141131	1.3909457241252854	0.27727295063084845	150
chr20-49156181-49156206	1.390144949755896	0.2794507948305276	150
chr20-49282720-49282763	1.4041318256040058	0.314009989554811	150
chr20-49367491-49367523	1.3975695562973511	0.29128230815347317	150
chr20-49561814-49561860	1.390144949755896	0.2794507948305276	150
chr20-49759820-49759879	1.390144949755896	0.2794507948305276	150
chr20-4995603-4995629	1.390144949755896	0.2794507948305276	150
chr20-5003083-5003115	1.3890945026206731	0.276090876858147	150
chr20-50072247-50072688	1.4008500145258396	0.3099788184924196	150
chr20-5022898-5022926	1.3987228035390153	0.29909629790734	150
chr20-50299116-50299146	1.3894094427730124	0.2775710989487154	150
chr20-50335353-50335384	1.390144949755896	0.2794507948305276	150
chr20-5040409-5040439	1.3894094427730124	0.2775710989487154	150
chr20-50471153-50471196	1.3921124128240523	0.28630978027442205	150
chr20-50569676-50569717	1.3907155657018389	0.2786049924872968	150
chr20-50784008-50784110	1.3894094427730124	0.2775710989487154	150
chr20-50787896-50787987	1.3909457241252854	0.27727295063084845	150
chr20-5092253-5092293	1.3921515791922967	0.2821166734166552	150
chr20-50931490-50931535	1.3907155657018389	0.2786049924872968	150
chr20-51589234-51589307	1.3901655927434369	0.28058144698149146	150
chr20-51722930-51722961	1.390144949755896	0.2794507948305276	150
chr20-52118023-52118066	1.3952310160843953	0.287232383856973	150
chr20-52153276-52153333	1.394685855782115	0.28862093971921027	150
chr20-52470202-52470267	1.3910061881322096	0.27677626102066466	150
chr20-52489291-52489328	1.3890945026206731	0.276090876858147	150
chr20-52732619-52732664	1.3909457241252854	0.27727295063084845	150
chr20-52771478-52771522	1.390144949755896	0.2794507948305276	150
chr20-52866248-52866315	1.399414801027758	0.2922261704479393	150
chr20-52967555-52967584	1.390144949755896	0.2794507948305276	150
chr20-53262464-53262495	1.389799508383934	0.27888375837620966	150
chr20-54114165-54114195	1.3944633841304999	0.2823671993043406	150
chr20-5431785-5431836	1.3910061881322093	0.2767762610206646	150
chr20-54440564-54440610	1.4033590727379175	0.29814964640288727	150
chr20-54463229-54463256	1.3915838220598569	0.28298226304438806	150
chr20-54770099-54770234	1.3907155657018389	0.2786049924872968	150
chr20-54979868-54979894	1.389799508383934	0.27888375837620966	150
chr20-55107510-55107558	1.3910061881322093	0.2767762610206646	150
chr20-5511172-5511198	1.394685855782115	0.28862093971921027	150
chr20-55309466-55309495	1.390144949755896	0.2794507948305276	150
chr20-5562460-5562493	1.3904493646158633	0.2793416296556143	150
chr20-5562832-5562865	1.3909457241252854	0.27727295063084845	150
chr20-55925905-55926018	4.140427124722198	0.7896251323236688	150
chr20-5618960-5618995	1.3904493646158633	0.2793416296556143	150
chr20-56823395-56823446	1.3907155657018389	0.2786049924872968	150
chr20-56824788-56824841	1.393602320669841	0.28552996959351973	150
chr20-56866882-56866907	1.3894094427730124	0.2775710989487154	150
chr20-57095364-57095395	1.3977667137649277	0.2859341423160322	150
chr20-57677017-57677049	1.3894094427730124	0.2775710989487154	150
chr20-58342850-58342943	1.3947364914230889	0.2869914130803842	150
chr20-58428264-58428299	1.3904493646158633	0.2793416296556143	150
chr20-58451424-58451466	1.3930288382139049	0.28637182554153545	150
chr20-58554656-58554699	1.3907155657018389	0.2786049924872968	150
chr20-5863655-5863693	1.3894094427730124	0.2775710989487154	150
chr20-58878055-58878129	1.389799508383934	0.27888375837620966	150
chr20-59020549-59020587	1.3907155657018389	0.2786049924872968	150
chr20-59082261-59082380	1.3912776938647569	0.28309110069540944	150
chr20-59497866-59497905	1.390144949755896	0.2794507948305276	150
chr20-59588256-59588305	1.3910061881322093	0.2767762610206646	150
chr20-59606215-59606244	1.390144949755896	0.2794507948305276	150
chr20-59731886-59732007	1.3992589966958255	0.29584786930744184	150
chr20-5992218-5992252	1.3907155657018389	0.2786049924872968	150
chr20-59997480-59997523	1.390144949755896	0.2794507948305276	150
chr20-60680761-60680997	1.3890945026206731	0.276090876858147	150
chr20-60826921-60826952	1.389799508383934	0.27888375837620966	150
chr20-60909809-60909839	1.3918896362409965	0.2828678330277517	150
chr20-60935371-60935733	1.3907155657018389	0.2786049924872968	150
chr20-611236-611261	1.389799508383934	0.27888375837620966	150
chr20-61297473-61297508	1.3950318944392184	0.2868278460713208	150
chr20-61386405-61387290	1.3935346899868641	0.2894745963809405	150
chr20-61506570-61506827	1.4356493034686397	0.373667769062351	150
chr20-6151240-6151279	1.3904493646158633	0.2793416296556143	150
chr20-61680415-61680682	1.3967428446752534	0.29513851346668685	150
chr20-6193949-6193985	1.3940886242002504	0.28896488205505566	150
chr20-62073914-62074947	1.398334064926464	0.29208128197247174	150
chr20-62324803-62325120	1.641219589169203	0.6901581063067297	150
chr20-62633336-62633389	1.389799508383934	0.27888375837620966	150
chr20-62829639-62829666	1.389799508383934	0.27888375837620966	150
chr20-62918052-62918986	1.5779277094703281	0.276090876858147	150
chr20-6507633-6507672	1.3894094427730124	0.2775710989487154	150
chr20-6688741-6688782	1.389799508383934	0.27888375837620966	150
chr20-6908308-6908346	1.3904493646158633	0.2793416296556143	150
chr20-7036530-7036560	1.3894094427730124	0.2775710989487154	150
chr20-7096788-7096841	1.402663555926322	0.31543593821169674	150
chr20-7426247-7426286	1.390144949755896	0.2794507948305276	150
chr20-7884092-7884549	1.3890945026206731	0.276090876858147	150
chr20-931773-931809	1.3894094427730124	0.2775710989487154	150
chr20-9599562-9599596	1.3894094427730124	0.2775710989487154	150
chr20-976849-976908	1.3904493646158633	0.2793416296556143	150
chr21-10084941-10085200	4.345333912481303	0.7098896318429967	150
chr21-10085323-10085550	3.7905207109698735	0.972069999759893	150
chr21-10085348-10085600	1.4267236135451462	0.37523335241046357	150
chr21-10085671-10085970	1.3959286763311394	0.276090876858147	150
chr21-10086076-10086389	1.6479418935330032	0.7023596663109468	150
chr21-10086615-10086748	1.4277917480712405	0.3585587191337221	150
chr21-10086857-10087419	5.041745833054103	0.704339719828062	150
chr21-10086922-10087438	1.6336708431096447	0.6922782355191531	150
chr21-10087528-10087740	5.7322482961785965	0.6858011940631401	150
chr21-10087835-10087967	1.4012882722466846	0.30940172892579004	150
chr21-10144911-10144968	1.390144949755896	0.2794507948305276	150
chr21-10161044-10161089	1.409831611822492	0.33153370433826707	150
chr21-10163490-10163530	1.390144949755896	0.2794507948305276	150
chr21-10563138-10563165	1.3890945026206731	0.276090876858147	150
chr21-10773927-10860720	6.452197495725566	0.6548857734322374	150
chr21-11041072-11041100	1.3961867429185448	0.29005336739508913	150
chr21-11056107-11056136	1.394940511281817	0.29241349603478084	150
chr21-11144766-11144800	1.3910061881322093	0.2767762610206646	150
chr21-14875030-14875060	1.3921515791922967	0.2821166734166552	150
chr21-15108692-15108721	1.390144949755896	0.2794507948305276	150
chr21-15419459-15419528	1.4020966478302292	0.3041951727233298	150
chr21-15478489-15478526	1.3907155657018389	0.2786049924872968	150
chr21-15808762-15808797	1.3907155657018389	0.2786049924872968	150
chr21-16314049-16314085	1.3904493646158633	0.2793416296556143	150
chr21-16565066-16565119	1.3904493646158633	0.2793416296556143	150
chr21-17522221-17522259	1.390144949755896	0.2794507948305276	150
chr21-17545251-17545291	1.3917801221088795	0.27972259316948533	150
chr21-17556713-17556763	1.3910061881322093	0.2767762610206646	150
chr21-17929298-17929331	1.390144949755896	0.2794507948305276	150
chr21-18100766-18100792	1.390144949755896	0.2794507948305276	150
chr21-18144416-18144449	1.3890945026206731	0.276090876858147	150
chr21-18400050-18400097	1.3904493646158633	0.2793416296556143	150
chr21-18850277-18850309	1.3942130938695334	0.2831324301937114	150
chr21-18858106-18858150	1.3897995083839343	0.27888375837620977	150
chr21-18949930-18949958	1.3904493646158633	0.2793416296556143	150
chr21-19056138-19056187	1.3904493646158633	0.2793416296556143	150
chr21-19274455-19274511	1.390144949755896	0.2794507948305276	150
chr21-19500613-19500658	1.3904493646158633	0.2793416296556143	150
chr21-19746796-19746821	1.3927311499398858	0.2865351324784957	150
chr21-20361003-20361049	1.3907155657018389	0.2786049924872968	150
chr21-20861196-20861241	1.3904493646158633	0.2793416296556143	150
chr21-21313947-21313995	1.3909244610819098	0.2825144637762906	150
chr21-21688441-21688466	1.3912776938647569	0.28309110069540944	150
chr21-21862855-21863001	1.3904493646158633	0.2793416296556143	150
chr21-22347780-22347821	1.3926922219796636	0.2794429888600684	150
chr21-23668521-23668604	1.3904493646158633	0.2793416296556143	150
chr21-23812709-23812754	1.3904493646158633	0.2793416296556143	150
chr21-23944521-23944549	1.3890945026206731	0.276090876858147	150
chr21-24023383-24023430	1.3894094427730124	0.2775710989487154	150
chr21-24161035-24161063	1.3890945026206731	0.276090876858147	150
chr21-24444704-24444866	1.391309503435525	0.2789686406586314	150
chr21-24982866-24982895	1.3915838220598569	0.28298226304438806	150
chr21-25521883-25521919	1.3894094427730124	0.2775710989487154	150
chr21-25545944-25546030	1.389799508383934	0.27888375837620966	150
chr21-26035456-26035482	1.3907155657018389	0.2786049924872968	150
chr21-26139716-26139752	1.389799508383934	0.27888375837620966	150
chr21-26398376-26398414	1.3926328575941183	0.27998235428006846	150
chr21-26620183-26620218	1.389799508383934	0.27888375837620966	150
chr21-26828229-26828344	1.390144949755896	0.2794507948305276	150
chr21-26986737-26986821	1.3894094427730124	0.2775710989487154	150
chr21-27103047-27103086	1.3912308826414295	0.28241059787650086	150
chr21-27432206-27432239	1.3904493646158633	0.2793416296556143	150
chr21-27657672-27657697	1.3907155657018389	0.2786049924872968	150
chr21-28012008-28012048	1.3904493646158633	0.2793416296556143	150
chr21-28765800-28765877	1.3909244610819098	0.2825144637762906	150
chr21-28788483-28788510	1.3894094427730124	0.2775710989487154	150
chr21-28957431-28957479	1.3907155657018389	0.2786049924872968	150
chr21-29142143-29142168	1.3907155657018389	0.2786049924872968	150
chr21-29760327-29760361	1.390144949755896	0.2794507948305276	150
chr21-29786295-29786331	1.3890945026206731	0.276090876858147	150
chr21-29916801-29916829	1.3894094427730124	0.2775710989487154	150
chr21-29992977-29993013	1.393602320669841	0.28552996959351973	150
chr21-30037656-30037724	1.3976779192808566	0.2936885547354103	150
chr21-30203768-30204096	1.3926922219796636	0.2794429888600684	150
chr21-30237142-30237248	1.3894094427730124	0.2775710989487154	150
chr21-30426921-30426951	1.390144949755896	0.2794507948305276	150
chr21-30960284-30960310	1.3890945026206731	0.276090876858147	150
chr21-31079743-31079793	1.389799508383934	0.27888375837620966	150
chr21-32321342-32321373	1.3890945026206731	0.276090876858147	150
chr21-32403448-32403483	1.390144949755896	0.2794507948305276	150
chr21-32969537-32969636	1.3904493646158633	0.2793416296556143	150
chr21-33156274-33157802	3.0572301451168635	0.862766427469577	150
chr21-33677264-33677301	1.391360788477187	0.2845012209040791	150
chr21-33955898-33955925	1.390144949755896	0.2794507948305276	150
chr21-34044369-34044417	1.3904493646158633	0.2793416296556143	150
chr21-34144154-34144301	1.4030449359938995	0.3161911313865602	150
chr21-34355449-34355528	1.390144949755896	0.2794507948305276	150
chr21-34538458-34538514	1.390144949755896	0.2794507948305276	150
chr21-34756388-34756428	1.389799508383934	0.27888375837620966	150
chr21-34774270-34774310	1.3907155657018389	0.2786049924872968	150
chr21-34949910-34950008	1.432383880842186	0.35356649015347164	150
chr21-35150875-35150900	1.389799508383934	0.27888375837620966	150
chr21-35601478-35601585	1.390144949755896	0.2794507948305276	150
chr21-36016436-36016467	1.3907155657018389	0.2786049924872968	150
chr21-36055100-36055128	1.3894094427730124	0.2775710989487154	150
chr21-36085145-36085220	2.435949120992462	0.9426787269159148	150
chr21-36720943-36721033	1.3907155657018389	0.2786049924872968	150
chr21-37484021-37484130	1.3909457241252854	0.27727295063084845	150
chr21-37854626-37854761	1.3907155657018389	0.2786049924872968	150
chr21-37864738-37864766	1.3904493646158633	0.2793416296556143	150
chr21-37928104-37928149	1.3910061881322093	0.2767762610206646	150
chr21-38448994-38449020	1.3910061881322093	0.2767762610206646	150
chr21-39550635-39550763	1.389799508383934	0.27888375837620966	150
chr21-39590537-39590590	1.390144949755896	0.2794507948305276	150
chr21-39659940-39659980	1.3904493646158633	0.2793416296556143	150
chr21-39676584-39676615	1.390144949755896	0.2794507948305276	150
chr21-39790849-39790892	1.3890945026206731	0.276090876858147	150
chr21-40344604-40344630	1.3904493646158633	0.2793416296556143	150
chr21-40651564-40651599	1.3904493646158633	0.2793416296556143	150
chr21-41377131-41377175	1.389799508383934	0.27888375837620966	150
chr21-41696030-41696069	1.3909457241252854	0.27727295063084845	150
chr21-41750481-41750536	1.3998996833051296	0.2960448806478677	150
chr21-41870525-41870746	1.3907155657018389	0.2786049924872968	150
chr21-42190028-42190054	1.3904493646158633	0.2793416296556143	150
chr21-42403178-42403209	1.390144949755896	0.2794507948305276	150
chr21-43207479-43207526	1.390144949755896	0.2794507948305276	150
chr21-43715443-43715487	1.3909244610819098	0.2825144637762906	150
chr21-44438584-44438634	1.3894094427730124	0.2775710989487154	150
chr21-44989443-44989479	1.3890945026206731	0.276090876858147	150
chr21-45442331-45442356	1.3890945026206731	0.276090876858147	150
chr21-46760309-46760661	1.3890945026206731	0.276090876858147	150
chr21-46896656-46896865	1.3907155657018389	0.2786049924872968	150
chr21-47204249-47204395	1.3913095034355247	0.2789686406586313	150
chr21-47400438-47401022	1.3894094427730124	0.2775710989487154	150
chr21-47554264-47554653	1.4265899920386946	0.3509104235608145	150
chr21-47939768-47939805	1.3894094427730124	0.2775710989487154	150
chr21-47948440-47948481	1.3894094427730124	0.2775710989487154	150
chr21-47979009-47979037	1.390144949755896	0.2794507948305276	150
chr21-48119753-48119895	5.404415403530955	0.8736999219884872	150
chr21-9449019-9449052	1.3905745824038291	0.2824688418723047	150
chr21-9705145-9705314	1.3945827237278718	0.2865610336892324	150
chr22-16114119-16114174	1.3905707663134297	0.28192845428255114	150
chr22-16227854-16227879	1.4012674550355984	0.3031228003433617	150
chr22-16439824-16439850	1.395859818827627	0.28530063868857203	150
chr22-16477832-16477899	1.391277693864757	0.28309110069540955	150
chr22-16477846-16478166	1.3921336259411363	0.2802913352497164	150
chr22-16883804-16883933	1.3894094427730124	0.2775710989487154	150
chr22-16946206-16946240	1.3904493646158633	0.2793416296556143	150
chr22-17010439-17010550	1.390144949755896	0.2794507948305276	150
chr22-17103504-17103565	1.3907155657018389	0.2786049924872968	150
chr22-18129721-18129757	1.389799508383934	0.27888375837620966	150
chr22-19378124-19378150	1.3890945026206731	0.276090876858147	150
chr22-19532878-19532903	1.3890945026206731	0.276090876858147	150
chr22-20239024-20239667	1.3909244610819098	0.2825144637762906	150
chr22-20775492-20775518	1.3890945026206731	0.276090876858147	150
chr22-20859846-20859877	1.389799508383934	0.27888375837620966	150
chr22-21016211-21016238	1.3910061881322093	0.2767762610206646	150
chr22-21172022-21172060	1.390144949755896	0.2794507948305276	150
chr22-21270344-21270369	1.390144949755896	0.2794507948305276	150
chr22-21281399-21281424	1.3924129976521091	0.2813541877436554	150
chr22-21358732-21358778	1.3910061881322093	0.2767762610206646	150
chr22-21749960-21750065	1.3904493646158633	0.2793416296556143	150
chr22-21834669-21834694	1.3890945026206731	0.276090876858147	150
chr22-22582441-22582491	1.3918896362409965	0.2828678330277517	150
chr22-22837222-22837250	1.3917236068041692	0.28511258222020175	150
chr22-22853095-22853124	1.3890945026206731	0.276090876858147	150
chr22-23150802-23150833	1.3904493646158633	0.2793416296556143	150
chr22-23508334-23508364	1.3909457241252854	0.27727295063084845	150
chr22-23835456-23835483	1.3909457241252854	0.27727295063084845	150
chr22-23900835-23900903	1.3910061881322093	0.2767762610206646	150
chr22-24439266-24439339	1.3907155657018389	0.2786049924872968	150
chr22-24624016-24624053	1.389799508383934	0.27888375837620966	150
chr22-24956396-24956434	1.390144949755896	0.2794507948305276	150
chr22-24956683-24956713	1.3890945026206731	0.276090876858147	150
chr22-25296307-25296375	1.390144949755896	0.2794507948305276	150
chr22-25382586-25382688	1.3904493646158633	0.2793416296556143	150
chr22-25396151-25396178	1.390144949755896	0.2794507948305276	150
chr22-25489704-25489853	1.4017605967398912	0.3094091037991145	150
chr22-25712377-25712402	1.3890945026206731	0.276090876858147	150
chr22-26386652-26386704	1.3907155657018389	0.2786049924872968	150
chr22-27617128-27617307	1.3918896362409965	0.2828678330277517	150
chr22-27874126-27874541	1.3904493646158633	0.2793416296556143	150
chr22-29177304-29177356	1.4155760913894195	0.34219449664343504	150
chr22-29390164-29390191	1.3907155657018389	0.2786049924872968	150
chr22-29676851-29676888	1.4005276993677365	0.3002826338840361	150
chr22-29802104-29802145	1.3918896362409965	0.2828678330277517	150
chr22-29854545-29854573	1.3894094427730124	0.2775710989487154	150
chr22-29970250-29970301	1.3904493646158633	0.2793416296556143	150
chr22-29981749-29981775	1.3904493646158633	0.2793416296556143	150
chr22-30018635-30018662	1.390144949755896	0.2794507948305276	150
chr22-30353404-30353448	1.3907155657018389	0.2786049924872968	150
chr22-30576909-30576983	1.3910061881322096	0.27677626102066466	150
chr22-30808812-30808856	1.3909457241252854	0.27727295063084845	150
chr22-31209158-31209184	1.3894094427730124	0.2775710989487154	150
chr22-31430786-31430836	1.390144949755896	0.2794507948305276	150
chr22-31448447-31448476	1.3907155657018389	0.2786049924872968	150
chr22-31651964-31652002	1.3947059162108675	0.286450455400471	150
chr22-31703574-31703607	1.3890945026206731	0.276090876858147	150
chr22-31708980-31709044	1.3907155657018389	0.2786049924872968	150
chr22-31768919-31768950	1.3905199435027225	0.2811819287303103	150
chr22-31926157-31926189	1.3904493646158633	0.2793416296556143	150
chr22-31949824-31949854	1.3904493646158633	0.2793416296556143	150
chr22-32187911-32187937	1.3894094427730124	0.2775710989487154	150
chr22-32410209-32410240	1.389799508383934	0.27888375837620966	150
chr22-32456001-32456174	1.3915838220598569	0.28298226304438806	150
chr22-32820561-32820775	1.3907155657018389	0.2786049924872968	150
chr22-32860633-32860669	1.3909457241252854	0.27727295063084845	150
chr22-33380146-33380196	1.390144949755896	0.2794507948305276	150
chr22-33424628-33424700	1.39520692609017	0.2867536075509166	150
chr22-33720214-33720244	1.390144949755896	0.2794507948305276	150
chr22-33829581-33829616	1.390144949755896	0.2794507948305276	150
chr22-34071278-34071304	1.3917801221088795	0.27972259316948533	150
chr22-34261820-34261856	1.3904493646158633	0.2793416296556143	150
chr22-34274117-34274142	1.394685855782115	0.28862093971921027	150
chr22-34704735-34704829	1.408335743574972	0.3235459152764628	150
chr22-34819090-34819197	1.391277693864757	0.28309110069540955	150
chr22-34832755-34832784	1.3915838220598569	0.28298226304438806	150
chr22-34963463-34963492	1.3894094427730124	0.2775710989487154	150
chr22-35252518-35252547	1.3904493646158633	0.2793416296556143	150
chr22-35693814-35693851	1.3890945026206731	0.276090876858147	150
chr22-36024423-36024471	1.3936546635513047	0.2839849726586737	150
chr22-36188362-36188423	1.3890945026206731	0.276090876858147	150
chr22-36610837-36610884	1.3910061881322096	0.27677626102066466	150
chr22-36637844-36637872	1.3907155657018389	0.2786049924872968	150
chr22-36877749-36877775	1.3890945026206731	0.276090876858147	150
chr22-37134083-37134143	1.3907155657018389	0.2786049924872968	150
chr22-37724908-37725209	1.396382661602247	0.2905779479792523	150
chr22-38057924-38057966	1.3907155657018389	0.2786049924872968	150
chr22-38107585-38107625	1.390144949755896	0.2794507948305276	150
chr22-38176751-38176802	1.3890945026206731	0.276090876858147	150
chr22-38184436-38184467	1.3907155657018389	0.2786049924872968	150
chr22-38318783-38318824	1.3890945026206731	0.276090876858147	150
chr22-38512858-38512883	1.3912776938647569	0.28309110069540944	150
